year,breaks_ci,breaks_ci_lo,breaks_ci_hi,model,scenario,breaks_di,breaks_di_lo,breaks_di_hi,rate_ci,rate_ci_lo,rate_ci_hi,rate_di,rate_di_lo,rate_di_hi,pct_change_ci,pct_change_di
2053,44.695451014285936,0.0,144.0,MIROC6,ssp585,18.915620324538068,0.0,65.0,0.29544851278613127,0.0,0.9518773135906927,0.058735042150405425,0.0,0.20183201366247477,-14.7,-11.4
2054,52.79791443542588,0.0,170.0,MIROC6,ssp585,20.59888447888679,0.0,72.0,0.34900789552766975,0.0,1.12374405076679,0.06396175897806797,0.0,0.22356776897997205,0.8,-3.5
2055,42.93159616500809,0.0,139.0,MIROC6,ssp585,17.96646896742432,0.0,64.0,0.28378897517853047,0.0,0.9188260179799048,0.05578782477076329,0.0,0.19872690575997515,-18.0,-15.8
2056,41.05613937728582,0.0,134.0,MIROC6,ssp585,17.47369745649056,0.0,61.0,0.27139171983927696,0.0,0.8857747223691169,0.0542577160580362,0.0,0.18941158205247632,-21.6,-18.1
2057,36.891082902912515,0.0,122.0,MIROC6,ssp585,16.516870087582785,0.0,60.0,0.2438596172852493,0.0,0.8064516129032258,0.05128666383351276,0.0,0.1863064741499767,-29.6,-22.6
2058,50.02193941141705,0.0,160.0,MIROC6,ssp585,20.691770883404985,0.0,72.0,0.33065798130233376,0.0,1.0576414595452142,0.06425018128677219,0.0,0.22356776897997205,-4.5,-3.1
2059,37.47317956363675,0.0,122.0,MIROC6,ssp585,16.418946785028048,0.0,58.0,0.24770742704677914,0.0,0.8064516129032258,0.05098260141291119,0.0,0.18009625834497747,-28.5,-23.1
2060,43.31724265024876,0.0,142.0,MIROC6,ssp585,17.255754578057207,0.0,61.0,0.2863381983755206,0.0,0.9386567953463776,0.05358097990391929,0.0,0.18941158205247632,-17.3,-19.2
2061,42.636582831811154,0.0,137.0,MIROC6,ssp585,17.6858048711097,0.0,63.0,0.2818388606016073,0.0,0.9056054997355897,0.05491633246734885,0.0,0.19562179785747555,-18.6,-17.1
2062,40.11895238365305,0.0,130.0,MIROC6,ssp585,16.77570641530644,0.0,60.0,0.2651966709654485,0.0,0.8593336858804865,0.05209037856018146,0.0,0.1863064741499767,-23.4,-21.4
2063,49.40917165807956,0.0,157.0,MIROC6,ssp585,20.546631475348757,0.0,73.0,0.3266074276710706,0.0,1.0378106821787414,0.06379950776385268,0.0,0.22667287688247165,-5.7,-3.7
2064,38.852769998264456,0.0,127.0,MIROC6,ssp585,17.383535744850576,0.0,62.0,0.2568268773021183,0.0,0.8395029085140138,0.05397775421472,0.0,0.19251668995497592,-25.8,-18.6
2065,44.156085804447194,0.0,144.0,MIROC6,ssp585,18.60712805183411,0.0,66.0,0.2918831689876203,0.0,0.9518773135906927,0.0577771403565723,0.0,0.20493712156497437,-15.7,-12.8
2066,41.02782695485844,0.0,133.0,MIROC6,ssp585,17.251552344844107,0.0,62.0,0.271204567390656,0.0,0.8791644632469593,0.05356793151636115,0.0,0.19251668995497592,-21.7,-19.2
2067,40.546702600032745,0.0,131.0,MIROC6,ssp585,17.134980585759415,0.0,61.0,0.26802421073527727,0.0,0.865943945002644,0.05320596362601899,0.0,0.18941158205247632,-22.6,-19.7
2068,41.86724791136774,0.0,135.0,MIROC6,ssp585,17.10566937400309,0.0,61.0,0.27675335742575186,0.0,0.8923849814912744,0.05311494915076258,0.0,0.18941158205247632,-20.1,-19.9
2069,40.67046814124302,0.0,133.0,MIROC6,ssp585,18.23483529160177,0.0,65.0,0.26884233303307126,0.0,0.8791644632469593,0.05662113116473146,0.0,0.20183201366247477,-22.4,-14.6
2070,37.54815785215958,0.0,124.0,MIROC6,ssp585,16.441920176712404,0.0,58.0,0.24820305296245093,0.0,0.819672131147541,0.0510539362729775,0.0,0.18009625834497747,-28.3,-23.0
2071,41.532011616193785,0.0,134.0,MIROC6,ssp585,18.366394775064744,0.0,65.0,0.2745373586474999,0.0,0.8857747223691169,0.05702963755648112,0.0,0.20183201366247477,-20.7,-14.0
2072,43.74708730543336,0.0,142.0,MIROC6,ssp585,18.796837469972896,0.0,66.0,0.2891795829285653,0.0,0.9386567953463776,0.05836620857001365,0.0,0.20493712156497437,-16.5,-11.9
2073,38.3972393303544,0.0,126.0,MIROC6,ssp585,17.10517422882593,0.0,61.0,0.25381570154914335,0.0,0.8328926493918561,0.0531134116715601,0.0,0.18941158205247632,-26.7,-19.9
2074,38.836877386826245,0.0,128.0,MIROC6,ssp585,17.152382130484824,0.0,62.0,0.25672182302238394,0.0,0.8461131676361713,0.053259997300061555,0.0,0.19251668995497592,-25.9,-19.6
2075,34.86530089955112,0.0,116.0,MIROC6,ssp585,16.25540263198151,0.0,59.0,0.23046867331802698,0.0,0.7667900581702802,0.05047477917087878,0.0,0.1832013662474771,-33.4,-23.8
2076,34.87011665898857,0.0,116.0,MIROC6,ssp585,16.634942940725715,0.0,59.0,0.2305005067357785,0.0,0.7667900581702802,0.05165329278287755,0.0,0.1832013662474771,-33.4,-22.1
2077,36.484099130522694,0.0,119.0,MIROC6,ssp585,16.59100563056631,0.0,59.0,0.24116934909123938,0.0,0.786620835536753,0.05151686269388701,0.0,0.1832013662474771,-30.3,-22.3
2078,37.92886280770627,0.0,124.0,MIROC6,ssp585,16.507515110183828,0.0,58.0,0.25071961136770404,0.0,0.819672131147541,0.051257615619263557,0.0,0.18009625834497747,-27.6,-22.7
2079,39.35977211995775,0.0,129.0,MIROC6,ssp585,17.22923821784221,0.0,62.0,0.26017829270199466,0.0,0.8527234267583289,0.05349864374427017,0.0,0.19251668995497592,-24.9,-19.3
2080,38.29137022685183,0.0,127.0,MIROC6,ssp585,16.624509764752535,0.0,59.0,0.25311587934196084,0.0,0.8395029085140138,0.05162089664571506,0.0,0.1832013662474771,-26.9,-22.1
2081,37.971589152075,0.0,124.0,MIROC6,ssp585,16.975809041855488,0.0,60.0,0.2510020435753239,0.0,0.819672131147541,0.05271171880718984,0.0,0.1863064741499767,-27.5,-20.5
2082,33.559337184713655,0.0,112.0,MIROC6,ssp585,16.170972806122254,0.0,58.0,0.2218359147588158,0.0,0.74034902168165,0.05021261545139653,0.0,0.18009625834497747,-35.9,-24.2
2083,34.97331504122323,0.0,116.0,MIROC6,ssp585,16.835252994229432,0.0,60.0,0.23118267478333707,0.0,0.7667900581702802,0.05227527711296206,0.0,0.1863064741499767,-33.2,-21.1
2084,38.29814304035853,0.0,125.0,MIROC6,ssp585,17.4042233376215,0.0,62.0,0.25316064939422617,0.0,0.8262823902696985,0.054041991422516686,0.0,0.19251668995497592,-26.9,-18.5
2085,34.68417477427075,0.0,114.0,MIROC6,ssp585,16.448954882422722,0.0,59.0,0.22927138269613134,0.0,0.7535695399259651,0.05107577979327037,0.0,0.1832013662474771,-33.8,-22.9
2086,36.41238915468431,0.0,121.0,MIROC6,ssp585,17.203682045082676,0.0,60.0,0.240695327569304,0.0,0.7998413537810682,0.0534192890702769,0.0,0.1863064741499767,-30.5,-19.4
2087,37.22064461402942,0.0,123.0,MIROC6,ssp585,16.721417374505624,0.0,59.0,0.24603810559247366,0.0,0.8130618720253834,0.05192180523057172,0.0,0.1832013662474771,-28.9,-21.7
2088,36.21740077906949,0.0,118.0,MIROC6,ssp585,16.81275301987435,0.0,60.0,0.23940640388068146,0.0,0.7800105764145955,0.052205412264786054,0.0,0.1863064741499767,-30.9,-21.2
2089,34.19249056912244,0.0,114.0,MIROC6,ssp585,16.346601287284287,0.0,59.0,0.22602122269382893,0.0,0.7535695399259651,0.05075796083615677,0.0,0.1832013662474771,-34.7,-23.4
2090,34.976035055836235,0.0,116.0,MIROC6,ssp585,16.24139652028056,0.0,58.0,0.23120065478474508,0.0,0.7667900581702802,0.050431288682752866,0.0,0.18009625834497747,-33.2,-23.9
2091,35.98090391849828,0.0,120.0,MIROC6,ssp585,16.744062325627024,0.0,61.0,0.23784309835072898,0.0,0.7932310946589106,0.0519921202472505,0.0,0.18941158205247632,-31.3,-21.6
2092,36.033317588101895,0.0,118.0,MIROC6,ssp585,16.99340032590614,0.0,61.0,0.23818956628835203,0.0,0.7800105764145955,0.05276634164231064,0.0,0.18941158205247632,-31.2,-20.4
2093,36.12440239017977,0.0,118.0,MIROC6,ssp585,16.7265648994897,0.0,59.0,0.2387916604321772,0.0,0.7800105764145955,0.05193778885107809,0.0,0.1832013662474771,-31.0,-21.6
2094,33.767596913816114,0.0,112.0,MIROC6,ssp585,16.04834925146141,0.0,58.0,0.2232125655328934,0.0,0.74034902168165,0.049831856082786556,0.0,0.18009625834497747,-35.5,-24.8
2095,35.291750752478876,0.0,116.0,MIROC6,ssp585,16.818533680105592,0.0,60.0,0.23328761734848544,0.0,0.7667900581702802,0.05222336183855175,0.0,0.1863064741499767,-32.6,-21.2
2096,35.30564873276821,0.0,117.0,MIROC6,ssp585,16.167952710849107,0.0,58.0,0.23337948659947258,0.0,0.7734003172924379,0.050203237729697585,0.0,0.18009625834497747,-32.6,-24.3
2097,40.990477468839245,0.0,133.0,MIROC6,ssp585,18.36996499292734,0.0,65.0,0.27095767760998973,0.0,0.8791644632469593,0.057040723468179906,0.0,0.20183201366247477,-21.7,-13.9
2098,36.69601178852305,0.0,121.0,MIROC6,ssp585,16.753829446985,0.0,60.0,0.24257014667188692,0.0,0.7998413537810682,0.052022448212963826,0.0,0.1863064741499767,-29.9,-21.5
2099,34.31105515235327,0.0,114.0,MIROC6,ssp585,16.73945806905974,0.0,59.0,0.22680496531169533,0.0,0.7535695399259651,0.05197782353379829,0.0,0.1832013662474771,-34.5,-21.6
2100,28.144681226685307,0.0,93.0,MIROC6,ssp585,15.126559802857946,0.0,54.0,0.18604363581891398,0.0,0.6147540983606558,0.046969600381487175,0.0,0.16767582673497902,-46.3,-29.1
